brend_field,oem_field,name_field,weight_field,volume_field
hyundai / kia,924121R030,"LAMP ASSY, REAR",3.207,5.0
hyundai / kia,928001E000OR,"LAMP ASSY, ROOM",0.186,0.507
hyundai / kia,9280023001AR,"LAMP ASSY, ROOM",0.259,0.705
hyundai / kia,928502H0008M,"LAMP ASSY, ROOM",0.184,0.501
hyundai / kia,928502S000OM,"LAMP ASSY, ROOM",0.165,0.45
hyundai / kia,931103K300,SWITCH ASSY,0.074,0.335
hyundai / kia,9317086101,"SENSOR ASSY, TRASMISSION SPEED",0.111,0.303
hyundai / kia,934101G000,SWITCH ASSY,0.257,1.17
hyundai / kia,934802E100,"SENSOR ASSY, THROTTLE POSITION",0.073,0.198
hyundai / kia,934901G210,"CABLE ASSY, SPIRAL",0.265,0.723
hyundai / kia,934902M550,"CABLE ASSY, SPIRAL",0.209,0.57
hyundai / kia,934903M500,"CABLE ASSY, SPIRAL",0.185,0.504
hyundai / kia,934903S110,"CABLE ASSY, SPIRAL",0.25,0.681
hyundai / kia,93490A4010,"CABLE ASSY, SPIRAL",0.229,0.624
hyundai / kia,935801E000,SWITCH ASSY,0.043,0.195
hyundai / kia,935812S000,SWITCH ASSY,0.042,0.19
hyundai / kia,935813W000,SWITCH ASSY,0.028,0.125
hyundai / kia,937702E100CA,SWITCH ASSY,0.033,0.15
hyundai / kia,938108A101,SWITCH ASSY,0.055,0.25
hyundai / kia,9389073100,"SENSOR ASSY, OIL PRESSURE",0.057,0.156
hyundai / kia,9434072411,"SENSOR ASSY, SPEED",0.073,0.198
hyundai / kia,944302P000,"SENSOR ASSY, FUEL ",0.116,0.315
hyundai / kia,944307A500,"SENSOR ASSY, OIL PRESSURE",0.132,0.36
hyundai / kia,944602E200,"SENSOR ASSY, FUEL LEVEL",0.044,0.2
hyundai / kia,944602E250,"SENSOR ASSY, ABS",0.086,0.234
hyundai / kia,94460C5150,"SENSOR ASSY, FUEL LEVEL",0.109,0.495
hyundai / kia,946008A500,"SENSOR ASSY, SPEED",0.072,0.195
hyundai / kia,9465072401,"SENSOR ASSY, TEMPERATURE",0.039,0.105
hyundai / kia,9465084000,"SENSOR ASSY, TEMPERATURE",0.045,0.123
hyundai / kia,9467072110,"SENSOR ASSY, TEMPERATURE",0.066,0.18
hyundai / kia,9475021030,"SENSOR ASSY, OIL PRESSURE",0.051,0.138
hyundai / kia,95670D3000,"SENSOR ASSY, ABS",0.106,0.288
hyundai / kia,95671D3000,"SENSOR ASSY, ABS",0.098,0.267
hyundai / kia,956802D050,"SENSOR ASSY, ABS",0.117,0.318
hyundai / kia,956802D150,"SENSOR ASSY, ABS",0.156,0.426
hyundai / kia,956812S300,"SENSOR ASSY, ABS",0.157,0.429
hyundai / kia,957101R000,"SENSOR ASSY, ULTRASONIC",0.028,0.075
hyundai / kia,959301R000,"SENSOR ASSY, AIR BAG",0.046,0.126
hyundai / kia,964204A600,"SENSOR ASSY, SPEED",0.048,0.132
hyundai / kia,969853X000,"CLIP, PLASTIC",0.007,0.018
hyundai / kia,97133C5000,"FILTER ASSY, CABIN AIR",0.166,0.453
hyundai / kia,971532E200,"PLUG, PLASTIC",0.01,0.027
hyundai / kia,973112E700,RUBBER TUBE,0.156,0.71
hyundai / kia,973112J010,RUBBER TUBE,0.091,0.415
hyundai / kia,973113E000,"HOSE ASSY, WINDSHIELD WASHER",0.143,0.65
hyundai / kia,973114U100,RUBBER TUBE,0.176,0.8
hyundai / kia,973122E700,RUBBER TUBE,0.193,0.875
hyundai / kia,973123E000,RUBBER TUBE,0.347,1.575
hyundai / kia,974203K000QD,"REGISTER ASSY, INSTRUMENT PANEL",0.253,1.15
hyundai / kia,974604A000FG,"REGISTER ASSY, INSTRUMENT PANEL",0.156,0.71
hyundai / kia,976062Y001,"RADIATOR ASSY, A/C ",2.398,6.54
hyundai / kia,976063X601,"RADIATOR ASSY, A/C ",3.718,10.14
hyundai / kia,977623X000,FERROUS PIPE,0.277,15.0
hyundai / kia,981308D120,WIPER BLADE ASSY,0.286,1.3
hyundai / kia,983501J000,WIPER BLADE ASSY,0.253,1.15
hyundai / kia,9835028020,WIPER BLADE ASSY,0.11,0.5
hyundai / kia,983503J050,WIPER BLADE ASSY,0.257,1.17
hyundai / kia,983503K050,WIPER BLADE ASSY,0.205,0.93
hyundai / kia,98350C5600,WIPER BLADE ASSY,0.275,1.25
hyundai / kia,983602M010,WIPER BLADE ASSY,0.178,0.81
hyundai / kia,986111G201,"RESERVOIR ASSY, WINDSHIELD",0.411,3.74
hyundai / kia,986111V000,"RESERVOIR ASSY, COOLANT ",0.496,1.0
hyundai / kia,986202W500,"RESERVOIR ASSY, WINDSHIELD",0.861,7.83
hyundai / kia,986803M000,"PLUG, PLASTIC",0.035,0.096
hyundai / kia,98681C5000,"PLUG, PLASTIC",0.03,0.081
hyundai / kia,988202E000,WIPER BLADE ASSY,0.066,0.3
hyundai / kia,988203J000,WIPER BLADE ASSY,0.088,0.4
hyundai / kia,98850S1000,WIPER BLADE ASSY,0.058,0.265
hyundai / kia,99310M6100UD,"SENSOR ASSY, ULTRASONIC",0.029,0.078
hyundai / kia,993128DMB0,FERROUS PIPE,0.228,15.0
hyundai / kia,C1C79AC001,"FILTER ASSY, CABIN AIR",0.252,0.687
hyundai / kia,KK13768865A,"CLIP, PLASTIC",0.001,0.003
hyundai / kia,MDX5250628A,"CLIP, PLASTIC",0.001,0.003
hyundai / kia,MDX5250943A,"CLIP, PLASTIC",0.001,0.003
flosser,1573,LIGHT BULB,0.012,0.11
flosser,3157,LIGHT BULB,0.012,0.11
flosser,6418,LIGHT BULB,0.003,0.03
vag,059919501A,"SENSOR ASSY, TEMPERATURE",0.024,0.066
vag,066109091A,"GASKET, M/T OIL PAN",0.011,0.03
vag,06A103033A,RUBBER TUBE,0.022,0.1
vag,06F103212D,RUBBER TUBE,0.044,0.2
vag,06H145735G,FERROUS PIPE,0.143,15.0
vag,06K115610M,"TUBE ASSY, PLASTIC",0.062,0.168
vag,06L103801,"PLUG, PLASTIC",0.006,0.015
vag,06L103801D,"PLUG, PLASTIC",0.011,0.03
vag,070127511C,"HOSE ASSY, WINDSHIELD WASHER",0.132,0.6
vag,070957147,"SENSOR ASSY, CRANKSHAFT POSITION",0.111,0.303
vag,10724486,"GASKET, EXHAUST PIPE PARONITE",0.01,0.027
vag,11628576287,"GASKET, EXHAUST MANIFOLD",0.006,0.015
vag,1HM803436,FENDER ASSY,12.98,15.0
vag,1J0971615S,"PLUG, PLASTIC",0.011,0.03
vag,1J6853679EGQF,"PLUG, PLASTIC",0.011,0.03
vag,1JM962103,SWITCH ASSY,0.059,0.27
vag,1L0807634,"MOULDING ASSY, PLASTIC",0.119,0.54
vag,1P0805588D,"PANEL ASSY, MOUNTING RADIATOR",4.73,30.0
vag,1Z0807368C,"COVER ASSY, PLASTIC",0.11,0.5
vag,1Z1858415HN77,"PLUG, PLASTIC",0.044,0.12
vag,1Z9867501B2AV,"PANEL ASSY, HEADLINING ROOF",13.123,122.0
vag,2E0821817,"CLIP, PLASTIC",0.002,0.006
vag,2H0121051F,RUBBER TUBE,0.123,0.56
vag,2K58374789B9,"MOULDING ASSY, METAL",0.187,5.0
vag,2N0301047E,"TUBE ASSY, PLASTIC",0.045,0.123
vag,3B0122291B,"TUBE ASSY, PLASTIC",0.031,0.084
vag,3B1819417C,"COVER ASSY, PLASTIC",1.474,6.7
vag,3C0867333,"CLIP, PLASTIC",0.001,0.003
vag,3T5807521E,SPOILER ASSY,2.409,9.0
vag,3V0905217AWHS,SWITCH ASSY,0.018,0.08
vag,431616823B,"CLIP, PLASTIC",0.025,0.069
vag,4G0512135C,"PLUG, PLASTIC",0.022,0.06
vag,4G8807647D9B9,"GRILLE ASSY, RADIATOR",0.429,10.0
vag,4K0133838S,AIR INTAKE CLEANER ASSY,2.233,3.5
vag,4KE821021C,FENDER ASSY,2.321,15.0
vag,4L0853742,"EMBLEM NAME PLATE, PLASTIC",0.045,0.123
vag,4M0145683H,"TUBE ASSY, PLASTIC",0.158,0.432
vag,4M0825206J,"COVER ASSY, FENDER SPLASH SHIELD",0.583,2.65
vag,5658075219B9,BUMBER COVER ASSY ,4.95,25.0
vag,566819416A9B9,"COVER ASSY, PLASTIC",0.748,3.4
vag,57A121283,"COVER ASSY, PLASTIC",0.268,1.22
vag,57A819701ALZB,"GRILLE ASSY, RADIATOR",0.222,10.0
vag,59145757,"GASKET, PLASTIC",0.003,0.009
vag,5E0945067A,"PLUG, PLASTIC",0.011,0.03
vag,5G0919492A,"PLUG, PLASTIC",0.009,0.024
vag,5J0998226E,"PLUG, PLASTIC",0.011,0.03
vag,5K0805413A,"COVER ASSY, PLASTIC",0.029,0.13
vag,5K0805912E,"COVER ASSY, FENDER SPLASH SHIELD",0.531,10.0
vag,5L0853767,"MOULDING ASSY, PLASTIC",0.055,0.25
vag,5L0853768,"MOULDING ASSY, PLASTIC",0.055,0.25
vag,5M0945095S,"LAMP ASSY, REAR",1.538,5.0
vag,5P0845011AMNVB,"GLASS ASSY, WINDSHIELD ",14.454,40.0
vag,64111387946,RUBBER TUBE,0.04,0.18
vag,6K121085M,FERROUS PIPE,0.156,15.0
vag,6L0853677A01C,"MOULDING ASSY, BUMPER COVER",0.092,25.0
vag,6L103801,"PLUG, PLASTIC",0.004,0.012
vag,6L103801D,"PLUG, PLASTIC",0.006,0.015
vag,6L4867012AQNHN,"BOARD DOOR, PANEL TRIM",2.662,12.1
vag,6L6807050F,"BRACKET, PLASTIC",0.198,0.54
vag,6Q0711550,"CLIP, PLASTIC",0.002,0.006
vag,6Q6945096AA,"LAMP ASSY, REAR",1.091,5.0
vag,6V6807421F,BUMBER COVER ASSY ,3.278,25.0
vag,7018672999UW,"CLIP, METAL",0.001,0.003
vag,760845011AGNVB,"GLASS ASSY, WINDSHIELD ",16.5,40.0
vag,7C0945096J,"LAMP ASSY, REAR",2.431,5.0
vag,7L0122109F,RUBBER TUBE,0.202,0.92
vag,7L0614725C,FERROUS PIPE,0.176,15.0
vag,7LA807241A9B9,"COVER ASSY, PLASTIC",0.11,0.5
vag,7LA8074909B9,"MOULDING ASSY, PLASTIC",0.415,1.885
vag,7P6945701C,"LAMP ASSY, REAR",0.298,5.0
vag,80A819332AC,"HOSE ASSY, WINDSHIELD WASHER",0.154,0.7
vag,8D0807192,"CLIP, PLASTIC",0.003,0.009
vag,8K0823126J,"MOULDING ASSY, OUTSIDE",0.07,0.32
vag,8L3853492,"MOULDING ASSY, OUTSIDE",0.655,2.975
vag,8R0807682JBJI,"MOULDING ASSY, BUMPER COVER",0.737,7.0
vag,8R0807682TBJI,"MOULDING ASSY, BUMPER COVER",0.627,7.0
vag,8S8825236N,"COVER ASSY, PLASTIC",2.31,10.5
vag,8U0945096,LAMP ASSY,1.153,3.144
vag,8W0253115D,"GASKET, EXHAUST MANIFOLD",0.017,0.045
vag,8W0615121E,"SENSOR ASSY, BRAKE PAD WEAR",0.03,0.081
vag,N90262501,LIGHT BULB,0.002,0.02
ud trucks,16444EP029,"FILTER ASSY, FUEL PUMP",0.281,1.275
ud trucks,210470T302,RUBBER TUBE,0.101,0.46
ud trucks,21069Z5506,"HOSE ASSY, WINDSHIELD WASHER",0.066,0.3
ud trucks,21310Z9005,"GASKET, PLASTIC",0.01,0.027
ud trucks,215031T300,RUBBER TUBE,0.413,1.875
ud trucks,252408996E,"SENSOR ASSY, OIL PRESSURE",0.051,0.138
ud trucks,25250Z2000,"SENSOR ASSY, TEMPERATURE",0.051,0.138
ud trucks,25250Z5001,"SENSOR ASSY, OIL PRESSURE",0.051,0.138
ud trucks,40040Z5003,"COVER ASSY, PLASTIC",0.043,0.195
ud trucks,4871799003,"FILTER ASSY, FUEL PUMP",0.263,1.195
ud trucks,7271030Z00,"WEATHERSTRIP, DOOR GLASS",4.225,11.523
alco filters,MD7466K,"FILTER ASSY, AIR INTAKE",0.935,2.55
swag,32923360,"SENSOR ASSY, BRAKE PAD WEAR",0.022,0.06
swag,40947868,"RESERVOIR ASSY, COOLANT ",0.906,1.0
goetze,2427307500,"GASKET, A/T OIL PAN ",0.272,0.741
hella,1EL009043411,HEADLAMP ASSY,6.224,15.0
hella,1EL009043421,HEADLAMP ASSY,6.172,15.0
hella,1EL010131011,HEADLAMP ASSY,6.049,15.0
hella,1EL010131021,HEADLAMP ASSY,6.128,15.0
hella,1EL164907001,HEADLAMP ASSY,6.57,15.0
hella,1EL164908001,HEADLAMP ASSY,6.953,15.0
hella,1EL224485411,HEADLAMP ASSY,6.221,15.0
hella,1EL224485421,HEADLAMP ASSY,6.098,15.0
hella,1EL354689021,HEADLAMP ASSY,5.687,15.0
hella,1ZS009645511,HEADLAMP ASSY,6.812,15.0
hella,1ZS009645521,HEADLAMP ASSY,6.811,15.0
hella,1ZS010131611,HEADLAMP ASSY,6.259,15.0
hella,1ZT010328021,HEADLAMP ASSY,6.006,15.0
hella,2KA004525001,"LAMP ASSY, LICENSE PLATE",0.366,0.999
hella,2SK003567321,"LAMP ASSY, REAR",0.969,5.0
hella,2SK354832031,"LAMP ASSY, REAR",2.858,5.0
hella,6PR007868031,"SENSOR ASSY, OIL LEVEL",0.143,0.39
hella,6PR008324101,"SENSOR ASSY, OIL LEVEL",0.154,0.42
hella,6PR008891011,"SENSOR ASSY, OIL LEVEL",0.085,0.231
hella,6PR013680081,"SENSOR ASSY, OIL LEVEL",0.121,0.33
hella,6PR013680131,"SENSOR ASSY, OIL LEVEL",0.134,0.366
hella,6PR013680141,"SENSOR ASSY, OIL LEVEL",0.186,0.507
hella,6PT009104151,"SENSOR ASSY, TEMPERATURE",0.013,0.036
hella,6PT009107211,"SENSOR ASSY, TEMPERATURE",0.028,0.075
hella,6PT009107491,"SENSOR ASSY, TEMPERATURE",0.042,0.114
hella,6PT009309461,"SENSOR ASSY, OIL PRESSURE",0.028,0.075
hella,6PT358058181,"SENSOR ASSY, TEMPERATURE",0.019,0.051
hella,6PU009110541,"SENSOR ASSY, CRANKSHAFT POSITION",0.164,0.447
hella,6PU009121071,"SENSOR ASSY, CRANKSHAFT POSITION",0.056,0.153
hella,6PU009121501,"SENSOR ASSY, CRANKSHAFT POSITION",0.028,0.075
hella,6PU009121641,"SENSOR ASSY, CRANKSHAFT POSITION",0.097,0.264
hella,6PU009121701,"SENSOR ASSY, CRANKSHAFT POSITION",0.045,0.123
hella,6PU009167261,"SENSOR ASSY, CRANKSHAFT POSITION",0.133,0.363
hella,8ET009142031,"SENSOR ASSY, AIR FUEL RATIO",0.209,0.57
hella,8GA002071121,LIGHT BULB,0.01,0.09
hella,9EL123632001,"LAMP ASSY, REAR",0.169,5.0
hella,9FF713627001,LIGHT BULB,0.019,0.17
hella,9GS351338341,"TUBE ASSY, AIR COOLER",2.926,7.98
hengst,E284L,"FILTER ASSY, AIR INTAKE",8.767,23.91
hengst,E603L,"FILTER ASSY, AIR INTAKE",3.92,10.692
hengst,E818HD238,"FILTER ASSY, FUEL PUMP",0.074,0.335
hengst,E989LC,"FILTER ASSY, CABIN AIR",0.329,0.897
hengst,T300W,"FILTER ASSY, CABIN AIR",2.8,7.635
vaico,V202329,"TUBE ASSY, PLASTIC",0.124,0.339
vaico,V202330,"TUBE ASSY, PLASTIC",0.122,0.333
vaico,V20725257,"SENSOR ASSY, BRAKE PAD WEAR",0.048,0.132
pierburg,700246330,INLET MANIFOLD ASSY,7.252,15.0
pierburg,700410260,INLET MANIFOLD ASSY,8.631,15.0
pierburg,702700560,"SENSOR ASSY, FUEL ",0.954,2.601
pierburg,702701690,FERROUS PIPE,1.242,15.0
pierburg,722684070,"SENSOR ASSY, OIL PRESSURE",0.096,0.261
trucktec,0142075,"SWITCH ASSY, BACK-UP LAMP",0.106,0.288
trucktec,0210031,"GASKET, A/T OIL PAN ",0.146,0.399
trucktec,0210043,"GASKET, A/T OIL PAN ",0.12,0.327
trucktec,0210062,RUBBER TUBE,0.008,0.035
trucktec,0210063,RUBBER TUBE,0.036,0.165
trucktec,0210065,"PLUG, PLASTIC",0.043,0.117
trucktec,0212093,"BRACKET, PLASTIC",0.066,0.18
trucktec,0212152,"BRACKET, PLASTIC",0.098,0.267
trucktec,0213052,"CLIP, PLASTIC",0.003,0.009
trucktec,0214010,RUBBER TUBE,0.129,0.585
trucktec,0214015,RUBBER TUBE,0.066,0.3
trucktec,0214016,RUBBER TUBE,0.023,0.105
trucktec,0214017,RUBBER TUBE,0.062,0.28
trucktec,0214018,RUBBER TUBE,0.084,0.38
trucktec,0214032,RUBBER TUBE,0.109,0.495
trucktec,0214038,RUBBER TUBE,0.039,0.175
trucktec,0214041,RUBBER TUBE,0.04,0.18
trucktec,0217021,"MOULDING ASSY, PLASTIC",0.033,0.15
trucktec,0217025,"COVER ASSY, PLASTIC",0.045,0.205
trucktec,0217026,"MOULDING ASSY, PLASTIC",0.036,0.165
trucktec,0217032,"SENSOR ASSY, CAMSHAFT",0.054,0.147
trucktec,0217033,"SENSOR ASSY, CAMSHAFT",0.05,0.135
trucktec,0217070,"SENSOR ASSY, CAMSHAFT",0.055,0.15
trucktec,0217080,"SENSOR ASSY, OIL PRESSURE",0.11,0.3
trucktec,0217105,"SENSOR ASSY, FUEL ",0.059,0.162
trucktec,0218044,RUBBER TUBE,0.043,0.195
trucktec,0218050,OIL COOLER ASSY,0.63,9.0
trucktec,0218085,"HOSE ASSY, WINDSHIELD WASHER",0.064,0.29
trucktec,0218086,"HOSE ASSY, WINDSHIELD WASHER",0.021,0.095
trucktec,0218087,RUBBER TUBE,0.012,0.055
trucktec,0218141,OIL COOLER ASSY,3.309,9.0
trucktec,0218153,OIL COOLER ASSY,0.947,9.0
trucktec,0219007,"TUBE ASSY, PLASTIC",0.088,0.24
trucktec,0219087,FERROUS PIPE,0.239,15.0
trucktec,0219088,RUBBER TUBE,0.077,0.35
trucktec,0219097,RUBBER TUBE,0.143,0.65
trucktec,0219238,"SENSOR ASSY, TEMPERATURE",0.013,0.036
trucktec,0219316,RUBBER TUBE,0.45,2.045
trucktec,0219317,RUBBER TUBE,0.098,0.445
trucktec,0219318,RUBBER TUBE,0.275,1.25
trucktec,0235010,"HOSE ASSY, WINDSHIELD WASHER",0.084,0.38
trucktec,0238004,"HOSE ASSY, WINDSHIELD WASHER",0.154,0.7
trucktec,0238012,"TUBE ASSY, AIR COOLER",0.116,0.315
trucktec,0238019,"HOSE ASSY, WINDSHIELD WASHER",0.277,1.26
trucktec,0238029,"HOSE ASSY, WINDSHIELD WASHER",0.195,0.885
trucktec,0238068,"FILTER ASSY, FUEL PUMP",1.465,6.66
trucktec,0240007,RUBBER TUBE,0.844,3.835
trucktec,0240016,RUBBER TUBE,0.227,1.03
trucktec,0240017,RUBBER TUBE,0.321,1.46
trucktec,0240027,RUBBER TUBE,0.645,2.93
trucktec,0240057,RUBBER TUBE,0.487,2.215
trucktec,0240076,RUBBER TUBE,0.363,1.65
trucktec,0240087,RUBBER TUBE,0.421,1.915
trucktec,0240093,RUBBER TUBE,0.447,2.03
trucktec,0240157,RUBBER TUBE,0.437,1.985
trucktec,0240180,"MOTOR ASSY, A/C CONDENSER COOLING ",3.069,10.0
trucktec,0240185,RUBBER TUBE,0.608,2.765
trucktec,0242009,"SENSOR ASSY, OIL PRESSURE",0.12,0.327
trucktec,0242268,"SENSOR ASSY, ULTRASONIC",0.031,0.084
trucktec,0242269,SWITCH ASSY,0.028,0.125
trucktec,0242271,"SWITCH ASSY, STOP LAMP",0.028,0.075
trucktec,0242277,"SWITCH ASSY, STOP LAMP",0.028,0.075
trucktec,0242278,"SENSOR ASSY, BRAKE PAD WEAR",0.028,0.075
trucktec,0259037,RUBBER TUBE,0.407,1.85
trucktec,0267100,"HOSE ASSY, WINDSHIELD WASHER",0.19,0.865
trucktec,0267101,"HOSE ASSY, WINDSHIELD WASHER",0.218,0.99
trucktec,0267103,"HOSE ASSY, WINDSHIELD WASHER",0.228,1.035
trucktec,0267116,"CLIP, PLASTIC",0.001,0.003
trucktec,0810050,FERROUS PIPE,0.066,15.0
trucktec,0810051,"TUBE ASSY, PLASTIC",0.143,0.39
trucktec,0810118,RUBBER TUBE,0.076,0.345
trucktec,0810144,RUBBER TUBE,0.044,0.2
trucktec,0810145,RUBBER TUBE,0.058,0.265
trucktec,0810164,"HOSE ASSY, WINDSHIELD WASHER",0.08,0.365
trucktec,0810166,RUBBER TUBE,0.034,0.155
trucktec,0810168,RUBBER TUBE,0.103,0.47
trucktec,0810169,RUBBER TUBE,0.095,0.43
trucktec,0817046,"SENSOR ASSY, OIL PRESSURE",0.031,0.084
trucktec,0818002,OIL COOLER ASSY,0.702,9.0
trucktec,0818015,OIL COOLER ASSY,1.134,9.0
trucktec,0818020,OIL COOLER ASSY,1.153,9.0
trucktec,0819042,RUBBER TUBE,1.098,4.99
trucktec,0819043,RUBBER TUBE,0.759,3.45
trucktec,0825024,"OIL PAN GASKET, PLASTIC",0.164,0.447
trucktec,0825034,"BRACKET, PLASTIC",0.029,0.078
trucktec,0825036,OIL COOLER ASSY,1.628,9.0
trucktec,0840025,RUBBER TUBE,0.184,0.835
trucktec,0840097,"RESERVOIR ASSY, COOLANT ",0.506,1.0
trucktec,0842024,"SENSOR ASSY, HEIGHT CONTROL",0.106,0.288
trucktec,0842092,"SENSOR ASSY, OIL LEVEL",0.165,0.45
trucktec,0842094,"SENSOR ASSY, OIL LEVEL",0.168,0.459
doowon,253801R050,"MOTOR ASSY, COOLING FAN",4.95,10.0
mando,577002T010,STEERING RACK ASSY,13.211,20.0
abs,200148,RUBBER TUBE,0.283,1.285
ate,24071160223,"SENSOR ASSY, SPEED",0.14,0.381
ate,24819009842,"SENSOR ASSY, BRAKE PAD WEAR",0.023,0.063
ate,83771603633,"HOSE ASSY, WINDSHIELD WASHER",0.097,0.44
ajusa,10017810,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.156,0.426
ajusa,11047900,"GASKET, VALVE COVER ASSY",0.11,0.3
aisin,FNTS003,SHROUD ASSY,1.562,15.0
brembo,A00353,"SENSOR ASSY, BRAKE PAD WEAR",0.011,0.03
bmw,07119934755,"SLEEVE, RING METAL",0.035,0.096
bmw,07119963200,"SLEEVE, RING METAL",0.001,0.003
bmw,07130702966,"CLIP, PLASTIC",0.002,0.006
bmw,07131480419,"CLIP, PLASTIC",0.018,0.048
bmw,07142754954,"CLIP, PLASTIC",0.011,0.03
bmw,07146949380,"PLUG, METAL",0.009,0.024
bmw,07146976114,"CLIP, PLASTIC",0.001,0.003
bmw,07146976165,"CLIP, METAL",0.002,0.006
bmw,07147122912,"CLIP, PLASTIC",0.004,0.012
bmw,07147122913,"CLIP, PLASTIC",0.003,0.009
bmw,07147129317,"CLIP, PLASTIC",0.003,0.009
bmw,07147136172,"CLIP, PLASTIC",0.003,0.009
bmw,07147140849,"PLUG, BODY PANEL",0.007,0.018
bmw,07147145753,"CLIP, PLASTIC",0.003,0.009
bmw,07147146317,"CLIP, PLASTIC",0.009,0.024
bmw,07147152593,"CLIP, PLASTIC",0.001,0.003
bmw,07147169847,"CLIP, PLASTIC",0.006,0.015
bmw,07147201307,"CLIP, PLASTIC",0.003,0.009
bmw,07147213303,"CLIP, PLASTIC",0.002,0.006
bmw,07147255351,"COVER ASSY, PLASTIC",0.011,0.05
bmw,07147265039,"CLIP, PLASTIC",0.003,0.009
bmw,07147281961,"CLIP, PLASTIC",0.004,0.012
bmw,07147293278,"CLIP, PLASTIC",0.006,0.015
bmw,07147296886,"CLIP, PLASTIC",0.001,0.003
bmw,07147306224,"CLIP, PLASTIC",0.004,0.012
bmw,07147321144,"CLIP, METAL",0.022,0.06
bmw,07147332700,"CLIP, METAL",0.006,0.015
bmw,07147378241,"CLIP, PLASTIC",0.004,0.012
bmw,07147391323,"CLIP, PLASTIC",0.003,0.009
bmw,07147391324,"CLIP, PLASTIC",0.002,0.006
bmw,07147401727,"CLIP, PLASTIC",0.003,0.009
bmw,07147424332,"PLUG, PLASTIC",0.003,0.009
bmw,07147446452,"CLIP, PLASTIC",0.002,0.006
bmw,07149136882,"CLIP, PLASTIC",0.002,0.006
bmw,07149158194,"CLIP, PLASTIC",0.002,0.006
bmw,07149166609,"PLUG, PLASTIC",0.017,0.045
bmw,07149209733,"CLIP, PLASTIC",0.012,0.033
bmw,07149241763,"CLIP, METAL",0.002,0.006
bmw,07149310339,"CLIP, METAL",0.024,0.066
bmw,07149807127,"CLIP, PLASTIC",0.001,0.003
bmw,11117506546,"PLUG, METAL",0.012,0.033
bmw,11117511395,"COVER ASSY, PLASTIC",0.091,0.415
bmw,11117511396,"SEAL KIT, CRANKSHAFT",0.138,0.375
bmw,11117530262,"PLUG, PLASTIC",0.094,0.255
bmw,11117615131,"COVER ASSY, PLASTIC",0.028,0.125
bmw,11117797932,"COVER ASSY, PLASTIC",0.035,0.16
bmw,11118511205,"TUBE ASSY, PLASTIC",0.077,0.21
bmw,11118571141,"TUBE ASSY, PLASTIC",0.081,0.222
bmw,11118619408,"TUBE ASSY, PLASTIC",0.121,0.33
bmw,11121726089,"CLIP, PLASTIC",0.004,0.012
bmw,11121726725,"GASKET, WATER BY-PASS PAPER",0.006,0.015
bmw,11127507224,RUBBER TUBE,0.077,0.35
bmw,11127542116,"COVER ASSY, PLASTIC",0.046,0.21
bmw,11127566281,"GASKET, PLASTIC",0.031,0.084
bmw,11127584128,RUBBER TUBE,0.092,0.42
bmw,11127588417,RUBBER TUBE,0.15,0.68
bmw,11127590163,"TUBE ASSY, PLASTIC",0.08,0.219
bmw,11127599753,RUBBER TUBE,0.124,0.565
bmw,11127646553,"COVER ASSY, CYLINDER HEAD",2.668,4.0
bmw,11127646555,"COVER ASSY, CYLINDER HEAD",3.304,4.0
bmw,11127647074,RUBBER TUBE,0.145,0.66
bmw,11127810707,RUBBER TUBE,0.089,0.405
bmw,11128638196,INSULATOR ASSY,0.735,3.34
bmw,11138562768,"GASKET, WATER BY-PASS PAPER",0.044,0.12
bmw,11138601057,"GASKET, A/T OIL PAN ",0.087,0.237
bmw,11138601065,"GASKET, A/T OIL PAN ",0.125,0.342
bmw,11141439975,RUBBER TUBE,0.221,1.005
bmw,11142249533,"SEAL KIT, CRANKSHAFT",0.149,0.405
bmw,11147500355,RUBBER TUBE,0.316,1.435
bmw,11147506384,"COVER ASSY, CYLINDER HEAD",0.781,4.0
bmw,11147507278,"COVER ASSY, CYLINDER HEAD",1.173,4.0
bmw,11147578949,"GASKET, CARBURETOR PLASTIC",0.011,0.03
bmw,11147647380,"COVER ASSY, PLASTIC",0.096,0.435
bmw,11147675734,"COVER ASSY, PLASTIC",0.036,0.165
bmw,11148483793,"COVER ASSY, CYLINDER HEAD",1.1,4.0
bmw,11151740777,RUBBER TUBE,0.062,0.28
bmw,11157522931,"TUBE ASSY, PLASTIC",0.096,0.261
bmw,11157533346,RUBBER TUBE,0.073,0.33
bmw,11157553949,RUBBER TUBE,0.072,0.325
bmw,11157559528,"TUBE ASSY, PLASTIC",0.119,0.324
bmw,11157567801,RUBBER TUBE,0.08,0.365
bmw,11157574114,RUBBER TUBE,0.091,0.415
bmw,11157575640,"HOSE ASSY, WINDSHIELD WASHER",0.063,0.285
bmw,11157575641,RUBBER TUBE,0.061,0.275
bmw,11157581815,"HOSE ASSY, WINDSHIELD WASHER",0.134,0.61
bmw,11157589989,"HOSE ASSY, WINDSHIELD WASHER",0.078,0.355
bmw,11157589992,RUBBER TUBE,0.063,0.285
bmw,11157595188,RUBBER TUBE,0.066,0.3
bmw,11157605186,"TUBE ASSY, PLASTIC",0.09,0.246
bmw,11157608144,"HOSE ASSY, WINDSHIELD WASHER",0.052,0.235
bmw,11157614690,RUBBER TUBE,0.041,0.185
bmw,11157646086,RUBBER TUBE,0.112,0.51
